"county_code","date_id","Clinton","Trump","Stein","Johnson"
29051,"0807",1.64,2.95,0.15,0.50
29053,"0807",1.28,2.08,0.31,0.43
29055,"0807",1.87,3.57,0.14,0.63
29057,"0807",0.77,0.38,0.00,1.92
29059,"0807",1.68,2.53,0.00,0.51
29061,"0807",0.28,1.41,0.00,0.00
29063,"0807",1.43,3.57,0.00,0.00
29065,"0807",0.91,0.61,0.30,0.30
29067,"0807",1.02,1.78,0.00,0.00
29069,"0807",1.90,2.82,0.06,0.31
29071,"0807",1.67,1.57,0.10,0.34
29073,"0807",0.62,1.23,0.12,0.99
29075,"0807",0.42,0.00,0.00,0.00
29077,"0807",1.94,2.32,0.14,0.58
29079,"0807",1.31,0.93,0.19,0.75
29081,"0807",2.31,1.92,0.00,0.38
29083,"0807",1.63,1.55,0.23,0.47
29085,"0807",1.53,1.53,0.00,0.00
29087,"0807",2.72,3.06,0.00,0.68
29089,"0807",1.13,1.81,0.00,0.45
29091,"0807",1.60,1.64,0.09,0.53
29093,"0807",1.61,1.21,0.00,0.40
29095,"0807",1.65,2.34,0.16,0.53
29097,"0807",1.62,1.79,0.20,0.42
29099,"0807",1.49,1.81,0.13,0.44
29101,"0807",1.88,2.88,0.10,0.69
29103,"0807",1.05,0.53,0.00,0.00
29105,"0807",1.83,1.52,0.04,0.47
29107,"0807",1.22,1.31,0.23,0.72
29109,"0807",0.80,0.67,0.00,0.27
29111,"0807",1.33,1.99,0.00,0.33
29113,"0807",2.11,1.47,0.21,0.40
29115,"0807",1.91,2.54,0.00,1.27
29117,"0807",1.14,0.89,0.13,0.13
29119,"0807",1.49,1.05,0.09,0.09
29121,"0807",2.00,1.37,0.11,0.84
29123,"0807",1.52,1.83,0.30,0.30
29125,"0807",2.56,2.31,0.00,0.00
29127,"0807",0.92,1.60,0.23,0.23
29129,"0807",0.00,5.13,0.00,0.00
29131,"0807",1.35,2.60,0.00,0.42
29133,"0807",1.07,2.56,0.00,0.00
29135,"0807",1.78,2.25,0.00,0.47
29137,"0807",1.97,0.49,0.00,0.00
29139,"0807",2.14,2.52,0.00,0.00
29141,"0807",1.72,1.51,0.55,0.89
29143,"0807",0.83,0.55,0.14,0.14
29145,"0807",2.21,3.29,0.13,0.35
29147,"0807",1.79,2.33,0.06,0.36
29149,"0807",0.61,0.61,0.31,0.00
29151,"0807",1.03,1.72,0.17,0.86
29153,"0807",0.67,2.00,0.00,0.00
29155,"0807",0.85,1.81,0.00,0.11
29157,"0807",1.66,1.73,0.13,0.53
29159,"0807",1.57,1.54,0.12,0.77
29161,"0807",1.37,3.51,0.00,0.36
29163,"0807",1.45,1.05,0.00,0.00
29165,"0807",1.68,2.00,0.14,0.63
29167,"0807",1.26,1.96,0.08,0.27
29169,"0807",1.67,2.69,0.12,0.52
29171,"0807",1.58,0.95,0.00,0.00
29173,"0807",1.08,1.67,0.12,0.46
29175,"0807",1.24,1.60,0.00,0.41
29177,"0807",1.67,5.67,0.08,0.33
29179,"0807",1.42,0.95,0.00,0.00
29181,"0807",0.51,3.33,0.00,0.00
29183,"0807",1.86,2.49,0.12,0.49
29185,"0807",0.80,2.13,0.27,0.27
29186,"0807",1.83,2.23,0.13,0.52
29187,"0807",1.98,1.94,0.04,0.54
29189,"0807",1.70,2.58,0.13,0.51
29195,"0807",1.52,1.32,0.20,0.26
29197,"0807",3.41,1.14,0.00,0.00
29199,"0807",0.47,0.47,0.47,0.47
29201,"0807",1.70,1.55,0.09,0.25
29203,"0807",1.37,1.10,0.00,1.10
29205,"0807",1.91,3.44,0.38,0.76
29207,"0807",1.48,2.27,0.68,0.34
29209,"0807",2.13,2.22,0.04,0.35
29211,"0807",2.02,0.00,0.00,0.00
29213,"0807",1.69,2.64,0.07,0.27
29215,"0807",1.03,1.28,0.09,0.09
29217,"0807",1.41,1.88,0.00,0.66
29219,"0807",1.67,1.91,0.05,0.57
29221,"0807",1.08,1.32,0.00,0.24
29223,"0807",1.32,1.32,0.26,0.00
29225,"0807",1.78,2.31,0.13,0.40
29227,"0807",0.00,2.86,0.00,0.00
29229,"0807",1.88,0.88,0.00,0.13
30001,"0807",0.61,1.52,0.00,0.61
30003,"0807",0.43,0.65,0.22,0.22
30005,"0807",2.39,3.72,0.53,0.80
30007,"0807",2.03,0.00,0.00,1.22
30009,"0807",1.83,1.67,0.15,1.22
30011,"0807",0.00,0.00,0.00,0.00
30013,"0807",2.00,1.98,0.16,0.64
30015,"0807",2.31,0.93,0.23,0.46
30017,"0807",1.19,0.30,0.30,0.30
30019,"0807",0.00,0.00,0.00,0.00
30021,"0807",1.05,0.45,0.00,0.15
30023,"0807",1.32,5.00,0.00,0.39
30025,"0807",0.82,0.82,0.00,0.00
30027,"0807",1.26,2.01,0.25,0.63
30029,"0807",1.92,2.33,0.23,0.76
30031,"0807",1.26,2.24,0.16,0.91
30033,"0807",0.00,0.00,0.00,0.00
30035,"0807",0.92,2.02,0.37,0.37
30037,"0807",0.00,0.00,0.00,0.00
30039,"0807",0.49,1.96,0.00,0.00
30041,"0807",1.49,1.02,0.23,0.08
30043,"0807",1.82,5.10,0.26,0.47
30045,"0807",0.83,0.00,0.00,0.83
30047,"0807",1.03,2.40,0.15,0.20
30049,"0807",1.52,2.26,0.28,0.44
30051,"0807",1.20,2.41,0.00,0.00
30053,"0807",1.45,2.95,0.00,1.09
30055,"0807",0.00,2.15,0.00,0.00
30057,"0807",1.21,2.68,0.13,1.21
30059,"0807",0.00,0.00,0.00,0.67
30061,"0807",0.37,1.85,0.00,0.74
30063,"0807",1.75,2.49,0.38,0.53
30065,"0807",1.36,3.74,0.00,0.34
30067,"0807",1.17,1.67,0.08,0.33
30069,"0807",0.00,0.00,0.00,0.00
30071,"0807",2.60,1.04,0.00,0.52
30073,"0807",0.80,0.80,0.40,0.00
30075,"0807",1.81,1.20,0.00,1.81
30077,"0807",2.69,2.02,0.00,0.34
30079,"0807",0.00,1.82,0.00,0.00
30081,"0807",1.88,2.23,0.25,0.46
30083,"0807",1.14,2.36,0.00,0.26
30085,"0807",0.60,1.00,0.40,1.00
30087,"0807",1.92,1.46,0.00,0.55
30089,"0807",2.48,2.48,0.16,0.40
30091,"0807",1.01,1.52,0.51,0.51
30093,"0807",1.39,1.94,0.13,0.39
30095,"0807",1.14,1.14,0.00,0.19
30097,"0807",0.71,1.42,0.24,0.47
30099,"0807",0.26,1.55,0.26,0.26
30101,"0807",1.63,1.63,0.00,0.65
30103,"0807",1.04,0.52,0.00,0.00
30105,"0807",0.54,2.50,0.36,1.25
30107,"0807",0.71,1.42,0.00,0.00
30109,"0807",0.00,3.45,0.00,1.72
30111,"0807",1.56,1.89,0.22,0.45
31001,"0807",1.63,0.98,0.04,1.29
31003,"0807",2.20,1.47,0.00,0.00
31005,"0807",0.00,0.00,0.00,0.00
31007,"0807",0.00,0.00,0.00,0.00
31009,"0807",2.50,0.00,0.00,0.00
31011,"0807",3.12,0.93,0.00,0.00
31013,"0807",1.06,3.19,0.00,0.00
31015,"0807",2.91,1.94,0.00,0.00
31017,"0807",0.55,0.55,0.00,0.00
31019,"0807",1.57,2.25,0.17,0.43
31021,"0807",2.42,3.23,1.34,0.54
31023,"0807",0.99,2.22,0.49,0.00
31025,"0807",1.23,1.12,0.29,0.53
31027,"0807",1.46,3.13,0.21,0.42
31029,"0807",1.55,4.15,0.00,0.00
31031,"0807",1.67,1.30,0.00,0.19
31033,"0807",1.17,1.01,0.00,0.70
31035,"0807",0.00,0.35,1.75,0.70
31037,"0807",2.39,2.17,0.00,0.00
31039,"0807",1.13,0.95,0.00,0.19
31041,"0807",0.88,0.88,0.00,0.59
31043,"0807",0.73,2.20,0.12,0.30
31045,"0807",1.70,1.14,0.00,0.95
31047,"0807",0.70,2.68,0.00,0.28
31049,"0807",0.60,0.60,0.00,1.19
31051,"0807",1.56,1.78,0.22,0.45
31053,"0807",1.56,2.55,0.09,0.14
31055,"0807",1.74,2.39,0.12,0.57
31057,"0807",7.69,5.77,0.00,0.00
31059,"0807",1.25,0.94,0.31,0.00
31061,"0807",1.27,0.00,0.00,0.00
31063,"0807",0.00,0.88,0.00,0.44
31065,"0807",1.17,2.72,0.00,1.17
31067,"0807",1.35,6.06,0.06,0.58
31069,"0807",0.00,0.00,0.00,0.00
31071,"0807",0.00,0.00,0.00,0.00
31073,"0807",0.00,1.39,0.00,0.00
31075,"0807",0.00,0.00,0.00,0.00
31077,"0807",0.00,2.90,0.00,0.00
31079,"0807",0.89,1.25,0.05,0.30
31081,"0807",1.04,1.30,0.00,0.39
31083,"0807",2.71,7.24,0.90,9.50
31085,"0807",0.00,0.00,0.00,0.00
31087,"0807",0.67,0.67,0.00,0.00
31089,"0807",0.93,1.11,0.00,0.19
31091,"0807",0.00,0.00,0.00,0.00
31093,"0807",1.22,1.63,0.00,0.41
31095,"0807",1.03,3.70,0.41,0.41
31097,"0807",1.53,1.02,0.00,0.51
31099,"0807",1.26,1.05,0.00,0.21
31101,"0807",1.85,1.00,0.00,0.43
31103,"0807",4.00,0.00,0.00,0.00
31105,"0807",2.15,1.61,0.00,0.00
31107,"0807",0.68,1.71,0.00,0.17
31109,"0807",1.53,2.35,0.16,0.49
31111,"0807",1.40,1.24,0.16,0.43
31113,"0807",0.00,0.00,0.00,0.00
31115,"0807",0.00,0.00,0.00,0.00
31117,"0807",0.00,0.00,0.00,0.00
31119,"0807",1.70,3.38,0.22,0.33
31121,"0807",1.41,1.61,0.00,0.40
31123,"0807",4.22,1.81,0.00,0.00
31125,"0807",1.21,0.61,0.00,0.00
31127,"0807",1.28,2.05,0.00,0.77
31129,"0807",2.11,2.11,0.00,0.53
31131,"0807",1.84,1.74,0.00,0.68
31133,"0807",2.38,0.00,0.00,1.19
31135,"0807",2.19,0.73,0.00,0.00
31137,"0807",1.52,2.66,0.00,0.57
31139,"0807",2.62,1.31,0.00,0.00
31141,"0807",1.14,1.31,0.17,0.50
31143,"0807",0.68,0.00,0.00,0.68
31145,"0807",1.13,1.41,0.14,0.42
31147,"0807",1.02,1.87,0.00,0.51
31149,"0807",2.88,0.96,0.00,0.00
31151,"0807",1.76,0.93,0.10,0.41
31153,"0807",1.88,2.11,0.17,0.63
31155,"0807",1.24,1.80,0.08,0.28
31157,"0807",2.01,1.58,0.00,0.24
31159,"0807",1.38,5.14,0.18,1.47
31161,"0807",2.97,0.42,0.00,0.00
31163,"0807",1.94,0.00,0.00,1.94
31165,"0807",1.83,0.61,0.00,1.22
31167,"0807",3.75,0.62,0.62,0.62
31169,"0807",0.67,2.01,0.00,0.67
31171,"0807",2.99,0.00,0.00,0.00
31173,"0807",0.27,0.27,0.00,0.00
31175,"0807",2.69,1.08,0.00,0.00
31177,"0807",1.62,2.84,0.06,0.46
31179,"0807",2.30,1.68,0.15,0.46
31181,"0807",1.10,1.10,0.00,0.55
31183,"0807",1.32,0.00,0.00,0.00
31185,"0807",0.38,0.29,0.05,0.14
32001,"0807",2.23,1.95,0.07,0.46
32003,"0807",1.58,2.64,0.15,0.45
32005,"0807",1.95,2.83,0.16,0.62
32007,"0807",1.24,1.73,0.20,0.73
32009,"0807",1.60,2.09,0.00,0.36
32011,"0807",2.09,2.09,0.00,0.42
32013,"0807",1.55,1.26,0.15,0.44
32015,"0807",3.20,1.78,0.00,0.36
32017,"0807",2.35,2.12,0.06,0.17
32019,"0807",2.47,2.43,0.18,0.54
32021,"0807",1.98,3.16,0.00,0.40
32023,"0807",1.89,4.32,0.30,0.67
32027,"0807",0.39,1.17,0.00,0.00
32029,"0807",1.67,2.26,0.12,0.24
32031,"0807",1.64,2.33,0.17,0.66
32033,"0807",1.01,2.43,0.00,0.81
33001,"0807",2.02,3.04,0.42,0.62
33003,"0807",1.85,3.11,0.27,0.62
33005,"0807",1.69,3.21,0.38,0.57
33007,"0807",1.57,2.91,0.50,0.61
33009,"0807",2.37,3.01,0.26,0.96
33011,"0807",2.08,2.71,0.25,0.63
33013,"0807",2.51,3.09,0.35,0.79
33015,"0807",2.08,2.95,0.20,0.67
33017,"0807",2.04,2.62,0.22,0.69
33019,"0807",2.07,2.79,0.54,0.61
34001,"0807",1.69,2.97,0.12,0.46
34003,"0807",1.75,3.27,0.16,0.36
34005,"0807",1.83,3.37,0.12,0.49
34007,"0807",1.67,2.83,0.22,0.48
34009,"0807",2.05,3.31,0.20,0.72
34011,"0807",1.36,2.52,0.17,0.20
34013,"0807",1.55,3.14,0.16,0.31
34015,"0807",1.75,2.88,0.15,0.40
34017,"0807",1.69,3.46,0.14,0.39
34019,"0807",2.25,3.45,0.31,0.64
34021,"0807",1.85,3.64,0.21,0.46
34023,"0807",1.67,3.01,0.14,0.28
34025,"0807",1.89,3.39,0.14,0.38
34027,"0807",2.08,3.65,0.18,0.49
34029,"0807",1.94,3.66,0.15,0.41
34031,"0807",1.77,3.12,0.16,0.26
34033,"0807",2.00,2.35,0.24,0.59
34035,"0807",1.89,3.31,0.13,0.40
34037,"0807",2.52,3.92,0.17,0.54
34039,"0807",1.54,3.13,0.15,0.36
34041,"0807",1.90,3.37,0.20,0.46
35001,"0807",1.59,2.56,0.20,1.25
35003,"0807",0.00,0.00,0.00,0.00
35005,"0807",1.10,1.57,0.11,0.54
35006,"0807",0.80,5.64,0.27,0.27
35007,"0807",0.89,2.57,0.30,0.59
35009,"0807",1.57,1.53,0.17,0.37
35011,"0807",0.76,0.76,0.00,1.52
35013,"0807",1.28,1.82,0.16,0.59
35015,"0807",1.05,1.75,0.07,0.53
35017,"0807",1.09,2.57,0.96,0.71
35019,"0807",1.52,1.90,0.00,1.52
35021,"0807",0.33,1.95,0.00,0.65
35023,"0807",1.42,1.89,0.47,0.31
35025,"0807",1.38,2.60,0.02,0.47
35027,"0807",1.97,2.57,0.05,0.40
35028,"0807",0.00,0.00,0.00,0.00
35029,"0807",0.87,1.55,0.20,0.94
35031,"0807",0.70,2.17,0.21,0.61
35033,"0807",0.98,2.45,0.49,0.00
35035,"0807",1.31,1.54,0.21,0.58
35037,"0807",1.72,0.00,0.00,0.25
35039,"0807",0.95,1.86,0.11,0.70
35041,"0807",0.94,0.94,0.07,0.80
35043,"0807",1.33,2.25,0.19,1.11
35045,"0807",0.84,2.35,0.09,0.65
35047,"0807",1.18,2.29,0.46,0.72
35049,"0807",2.00,3.23,0.35,1.13
35051,"0807",0.92,1.99,0.46,0.31
35053,"0807",2.20,2.99,0.10,4.89
35055,"0807",1.21,2.84,0.58,1.38
35057,"0807",1.53,1.78,0.00,1.27
35059,"0807",4.84,2.26,0.97,0.97
35061,"0807",1.27,1.20,0.26,1.27
36001,"0807",1.97,3.03,0.23,0.48
36003,"0807",1.56,1.67,0.33,0.26
36005,"0807",1.20,2.55,0.12,0.14
36007,"0807",1.89,2.39,0.25,0.54
36009,"0807",1.41,2.02,0.20,0.45
36011,"0807",1.74,2.68,0.22,0.32
36013,"0807",1.99,2.79,0.21,0.52
36015,"0807",1.85,2.16,0.11,0.53
36017,"0807",1.99,2.44,0.19,0.67
36019,"0807",1.62,2.48,0.20,0.36
36021,"0807",2.25,3.15,0.36,0.48
36023,"0807",1.11,2.03,0.22,0.51
36025,"0807",1.84,3.02,0.59,0.50
36027,"0807",2.16,3.62,0.21,0.46
36029,"0807",1.85,2.45,0.18,0.39
36031,"0807",1.96,2.95,0.35,0.39
36033,"0807",1.24,2.44,0.34,0.59
36035,"0807",1.79,2.99,0.15,0.37
36037,"0807",1.68,3.46,0.20,0.32
36039,"0807",2.87,2.00,0.22,0.22
36041,"0807",1.87,1.79,0.00,0.26
36043,"0807",1.92,2.05,0.23,0.42
36045,"0807",1.60,1.88,0.17,0.35
36047,"0807",1.98,3.38,0.24,0.23
36049,"0807",1.48,1.62,0.28,0.92
36051,"0807",2.00,1.51,0.41,0.39
36053,"0807",1.78,1.87,0.11,0.65
36055,"0807",1.70,2.39,0.20,0.42
36057,"0807",1.46,2.64,0.10,0.53
36059,"0807",2.00,3.50,0.19,0.39
36061,"0807",1.93,3.57,0.21,0.36
36063,"0807",1.91,2.98,0.12,0.33
36065,"0807",1.67,2.34,0.18,0.43
36067,"0807",1.80,2.74,0.24,0.45
36069,"0807",1.57,2.00,0.19,0.56
36071,"0807",1.89,3.30,0.24,0.37
36073,"0807",1.38,1.82,0.13,0.35
36075,"0807",2.00,2.40,0.13,0.48
36077,"0807",1.58,1.77,0.16,0.51
36079,"0807",2.34,3.83,0.16,0.50
36081,"0807",1.54,2.92,0.17,0.22
36083,"0807",2.03,2.48,0.17,0.62
36085,"0807",1.74,2.90,0.15,0.31
36087,"0807",2.21,3.37,0.24,0.40
36089,"0807",1.38,1.83,0.47,0.68
36091,"0807",2.01,2.76,0.17,0.46
36093,"0807",2.04,2.72,0.18,0.47
36095,"0807",2.61,3.34,0.22,0.28
36097,"0807",0.95,1.78,0.18,0.30
36099,"0807",1.51,1.30,0.25,0.68
36101,"0807",1.63,1.91,0.19,0.51
36103,"0807",2.14,3.52,0.18,0.40
36105,"0807",1.93,4.00,0.31,0.36
36107,"0807",2.31,2.50,0.19,0.56
36109,"0807",1.88,3.26,0.33,0.66
36111,"0807",2.28,3.52,0.31,0.57
36113,"0807",1.35,2.13,0.22,0.46
36115,"0807",1.42,2.29,0.22,0.36
36117,"0807",1.60,2.04,0.21,0.50
36119,"0807",2.01,3.51,0.21,0.36
36121,"0807",1.07,1.73,0.04,0.35
36123,"0807",1.39,2.26,0.38,0.96
37001,"0807",1.83,2.41,0.14,0.42
37003,"0807",2.13,2.08,0.00,0.14
37005,"0807",1.84,2.08,0.12,0.12
37007,"0807",1.25,2.87,0.07,0.29
37009,"0807",2.11,3.27,0.25,0.83
37011,"0807",1.74,3.73,0.00,0.17
37013,"0807",1.65,1.99,0.21,0.52
37015,"0807",0.89,2.03,0.13,0.13
37017,"0807",1.40,2.75,0.04,0.23
37019,"0807",1.85,3.83,0.17,0.70
37021,"0807",2.05,2.81,0.40,0.57
37023,"0807",1.69,2.68,0.18,0.49
37025,"0807",1.87,3.11,0.09,0.45
37027,"0807",1.68,2.69,0.18,0.69
37029,"0807",1.47,2.53,0.00,0.74
37031,"0807",2.16,3.23,0.10,0.54
37033,"0807",0.58,1.88,0.00,0.00
37035,"0807",1.86,2.31,0.10,0.46
37037,"0807",2.03,3.05,0.19,0.64
37039,"0807",2.74,3.52,0.24,0.42
37041,"0807",2.08,1.39,0.28,0.14
37043,"0807",2.11,3.96,0.00,0.40
37045,"0807",1.36,1.99,0.08,0.41
37047,"0807",1.10,3.07,0.07,0.10
37049,"0807",1.49,2.16,0.18,0.56
37051,"0807",1.44,2.80,0.11,0.47
37053,"0807",1.85,2.60,0.21,0.75
37055,"0807",1.93,3.69,0.19,0.74
37057,"0807",1.69,1.99,0.10,0.35
37059,"0807",1.70,2.62,0.07,0.55
37061,"0807",1.40,3.20,0.07,0.25
37063,"0807",1.58,2.94,0.19,0.61
37065,"0807",1.37,2.37,0.00,0.14
37067,"0807",1.60,2.71,0.18,0.46
37069,"0807",1.52,2.30,0.09,0.47
37071,"0807",1.66,2.25,0.09,0.51
37073,"0807",1.37,2.06,0.23,0.00
37075,"0807",1.53,4.59,0.26,0.51
37077,"0807",1.37,2.54,0.23,0.31
37079,"0807",0.89,3.29,0.00,0.13
37081,"0807",1.45,2.36,0.13,0.43
37083,"0807",0.79,2.20,0.29,0.19
37085,"0807",1.68,2.59,0.20,0.47
37087,"0807",1.86,2.49,0.15,0.62
37089,"0807",1.97,2.23,0.26,0.67
37091,"0807",1.63,1.29,0.00,0.54
37093,"0807",1.27,2.51,0.04,0.69
37095,"0807",0.82,6.14,0.41,1.02
37097,"0807",1.58,2.50,0.08,0.41
37099,"0807",2.13,2.44,0.14,0.42
37101,"0807",1.33,2.19,0.12,0.32
37103,"0807",0.35,2.09,0.00,0.35
37105,"0807",1.61,2.97,0.10,0.48
37107,"0807",1.24,2.37,0.03,0.14
37109,"0807",1.66,2.53,0.09,1.09
37111,"0807",1.59,2.14,0.17,0.32
37113,"0807",1.95,3.25,0.22,0.41
37115,"0807",1.73,2.88,0.14,0.29
37117,"0807",0.99,2.19,0.14,0.14
37119,"0807",1.57,2.77,0.12,0.49
37121,"0807",1.58,2.60,0.16,1.81
37123,"0807",1.90,2.33,0.00,0.14
37125,"0807",1.81,2.43,0.17,0.61
37127,"0807",1.24,1.81,0.12,0.31
37129,"0807",2.31,7.76,0.18,1.04
37131,"0807",1.13,1.63,0.00,0.13
37133,"0807",1.58,2.39,0.12,0.51
37135,"0807",2.03,4.11,0.39,0.88
37137,"0807",1.93,1.93,0.41,0.69
37139,"0807",1.30,2.41,0.11,0.32
37141,"0807",2.29,5.59,0.09,0.86
37143,"0807",1.17,1.37,0.10,0.20
37145,"0807",1.21,1.40,0.19,0.54
37147,"0807",1.68,2.48,0.09,0.39
37149,"0807",3.66,3.02,0.00,0.43
37151,"0807",1.95,2.68,0.07,0.32
37153,"0807",1.33,2.05,0.06,0.32
37155,"0807",1.04,2.16,0.02,0.18
37157,"0807",1.49,2.63,0.13,0.31
37159,"0807",1.59,2.34,0.11,0.23
37161,"0807",1.72,2.73,0.17,0.48
37163,"0807",1.53,2.89,0.11,0.26
37165,"0807",1.18,2.50,0.16,0.46
37167,"0807",1.48,2.13,0.12,0.38
37169,"0807",1.98,2.46,0.08,0.25
37171,"0807",1.30,1.94,0.11,0.39
37173,"0807",1.61,2.38,0.13,0.58
37175,"0807",1.80,3.39,0.35,0.81
37177,"0807",2.34,2.34,0.00,0.47
37179,"0807",2.01,2.82,0.12,0.44
37181,"0807",1.23,2.04,0.12,0.26
37183,"0807",1.67,2.61,0.15,0.52
37185,"0807",1.16,1.86,0.12,0.12
37187,"0807",2.08,1.56,0.17,0.00
37189,"0807",1.66,2.52,0.29,0.70
37191,"0807",1.54,2.44,0.12,0.35
37193,"0807",1.51,2.14,0.04,0.33
37195,"0807",1.29,2.27,0.07,0.42
37197,"0807",1.41,2.19,0.20,0.90
37199,"0807",1.65,1.42,0.24,0.00
38001,"0807",0.00,1.55,0.00,1.03
38003,"0807",0.93,1.19,0.93,0.79
38005,"0807",1.65,0.28,0.00,0.55
38007,"0807",1.77,3.54,0.00,0.00
38009,"0807",2.25,0.85,0.00,0.56
38011,"0807",1.66,1.66,0.00,0.66
38013,"0807",0.00,1.19,0.00,0.00
38015,"0807",1.81,1.94,0.12,0.60
38017,"0807",1.54,2.27,0.16,0.65
38019,"0807",2.12,2.54,0.00,0.42
38021,"0807",1.59,1.79,0.00,0.40
38023,"0807",1.65,1.65,0.00,0.00
38025,"0807",3.04,3.26,0.22,0.43
38027,"0807",1.23,1.85,0.00,0.00
38029,"0807",3.03,2.64,0.08,0.39
38031,"0807",1.87,1.87,0.00,0.75
38033,"0807",1.47,1.47,0.00,0.00
38035,"0807",0.98,2.46,0.12,0.68
38037,"0807",4.00,4.00,0.00,0.00
38039,"0807",0.55,1.10,0.00,1.65
38041,"0807",1.84,3.07,0.00,1.84
38043,"0807",1.17,4.68,0.00,0.58
38045,"0807",1.19,1.19,0.00,0.00
38047,"0807",1.02,1.02,0.00,0.00
38049,"0807",1.08,1.34,0.08,0.84
38051,"0807",1.19,1.19,0.00,0.00
38053,"0807",1.44,1.57,0.00,0.52
38055,"0807",0.50,0.33,0.17,0.17
38057,"0807",1.35,1.54,0.00,1.06
38059,"0807",1.17,6.06,0.06,1.17
38061,"0807",1.44,2.29,0.00,0.17
38063,"0807",0.00,0.48,0.00,0.00
38065,"0807",3.03,6.06,0.00,0.00
38067,"0807",2.21,2.62,0.40,0.60
38069,"0807",4.20,1.91,0.00,0.38
38071,"0807",0.74,2.21,0.00,0.53
38073,"0807",1.56,1.25,0.00,0.31
38075,"0807",2.41,0.00,0.00,6.02
38077,"0807",1.18,1.70,0.07,0.52
38079,"0807",2.27,3.34,0.00,0.27
38081,"0807",2.18,0.93,0.31,0.31
38083,"0807",0.00,0.00,0.00,0.00
38085,"0807",0.92,0.92,0.00,0.31
38087,"0807",0.00,0.00,0.00,0.00
38089,"0807",1.31,1.85,0.10,0.51
38091,"0807",0.97,0.00,0.00,0.00
38093,"0807",2.03,1.44,0.06,0.78
38095,"0807",0.00,0.00,1.27,1.27
38097,"0807",2.16,1.72,0.00,0.86
38099,"0807",0.99,2.84,0.00,0.14
38101,"0807",1.31,1.57,0.13,0.61
38103,"0807",1.29,2.16,0.00,0.43
38105,"0807",1.14,1.66,0.12,0.57
39001,"0807",1.11,2.06,0.00,0.16
39003,"0807",1.60,2.35,0.12,0.31
39005,"0807",1.72,2.17,0.10,0.39
39007,"0807",1.65,2.11,0.20,0.35
39009,"0807",1.99,2.78,0.30,0.94
39011,"0807",1.40,2.31,0.18,0.41
39013,"0807",2.14,2.95,0.23,0.37
39015,"0807",1.54,1.28,0.15,0.40
39017,"0807",1.82,2.42,0.10,0.53
39019,"0807",1.53,2.43,0.38,0.51
39021,"0807",3.00,2.89,0.17,0.59
39023,"0807",1.66,2.50,0.10,0.61
39025,"0807",1.84,1.98,0.14,0.69
39027,"0807",1.46,1.88,0.26,0.55
39029,"0807",1.84,2.39,0.07,0.27
39031,"0807",1.64,2.36,0.08,0.55
39033,"0807",0.93,1.90,0.05,0.59
39035,"0807",1.67,2.81,0.14,0.46
39037,"0807",1.27,1.87,0.03,0.47
39039,"0807",1.56,2.70,0.13,0.51
39041,"0807",1.81,2.56,0.16,0.66
39043,"0807",1.49,2.57,0.12,0.52
39045,"0807",1.64,1.90,0.11,0.44
39047,"0807",1.09,1.34,0.04,0.55
39049,"0807",1.70,2.92,0.18,0.57
39051,"0807",1.50,2.37,0.06,0.62
39053,"0807",2.19,1.68,0.15,0.51
39055,"0807",2.12,2.34,0.14,0.71
39057,"0807",1.86,2.30,0.16,0.78
39059,"0807",1.95,2.52,0.19,0.45
39061,"0807",1.71,2.45,0.15,0.59
39063,"0807",1.49,2.19,0.20,0.64
39065,"0807",1.71,1.93,0.04,0.54
39067,"0807",1.58,1.42,0.16,0.63
39069,"0807",1.64,2.12,0.09,0.52
39071,"0807",1.85,2.01,0.11,0.32
39073,"0807",1.56,2.54,0.09,0.55
39075,"0807",1.47,2.44,0.15,0.66
39077,"0807",1.67,1.91,0.06,0.30
39079,"0807",1.06,1.76,0.05,0.30
39081,"0807",2.36,1.86,0.14,0.41
39083,"0807",2.19,3.80,0.20,1.08
39085,"0807",1.68,2.47,0.10,0.63
39087,"0807",1.84,2.21,0.06,0.49
39089,"0807",1.95,2.55,0.15,0.85
39091,"0807",1.61,2.22,0.15,0.50
39093,"0807",1.65,2.24,0.10,0.45
39095,"0807",1.62,2.62,0.12,0.57
39097,"0807",1.99,2.64,0.09,0.54
39099,"0807",2.15,3.03,0.12,0.54
39101,"0807",1.60,1.58,0.18,0.37
39103,"0807",2.08,2.85,0.10,0.77
39105,"0807",1.50,1.23,0.14,0.27
39107,"0807",1.43,2.18,0.09,0.42
39109,"0807",2.09,2.60,0.25,0.65
39111,"0807",1.24,4.97,0.00,0.16
39113,"0807",1.85,2.35,0.19,0.57
39115,"0807",1.43,3.50,0.00,0.32
39117,"0807",1.46,1.11,0.12,1.99
39119,"0807",1.82,1.90,0.13,0.27
39121,"0807",1.58,0.59,0.00,0.00
39123,"0807",1.69,2.31,0.14,0.64
39125,"0807",1.95,2.06,0.10,0.51
39127,"0807",1.10,1.20,0.21,0.00
39129,"0807",1.55,2.26,0.09,0.46
39131,"0807",1.43,1.29,0.14,0.14
39133,"0807",1.78,2.56,0.25,0.44
39135,"0807",1.97,1.68,0.11,0.91
39137,"0807",1.70,2.05,0.03,0.56
39139,"0807",1.64,2.12,0.09,0.83
39141,"0807",2.22,2.63,0.02,0.30
39143,"0807",1.37,1.53,0.18,0.77
39145,"0807",1.61,1.92,0.25,0.25
39147,"0807",1.69,2.00,0.20,0.59
